SID,NAME,fecha_prediccion,umbral_distancia_enlace_km,umbral_min_trayectorias_por_cluster,n_trayectorias_best_cluster,dispersión_km_best_cluster,fecha_estimada_de_inicio,inicio_oficial,USA_SSHS,zona,label,horas_diff_reales,horas_diff_estimadas
2024181N09320,BERYL,2024-06-27 18:00:00,100.0,10.0,13.0,66.22,2024-07-01 18:00:00,2024-06-29 00:00:00,,atlantico,0,-30.0,-96.0
2024181N09320,BERYL,2024-06-28 00:00:00,100.0,15.0,16.0,85.66,2024-07-02 00:00:00,2024-06-29 00:00:00,,atlantico,0,-24.0,-96.0
2024181N09320,BERYL,2024-06-28 06:00:00,50.0,5.0,8.0,46.42,2024-07-02 06:00:00,2024-06-29 00:00:00,,atlantico,0,-18.0,-96.0
2024181N09320,BERYL,2024-06-28 12:00:00,50.0,20.0,22.0,71.5,2024-07-02 00:00:00,2024-06-29 00:00:00,-1.0,atlantico,0,-12.0,-84.0
2024181N09320,BERYL,2024-06-28 18:00:00,50.0,10.0,11.0,50.56,2024-07-02 06:00:00,2024-06-29 00:00:00,-1.0,atlantico,0,-6.0,-84.0
2024181N09320,BERYL,2024-06-29 00:00:00,50.0,20.0,25.0,54.94,2024-07-02 00:00:00,2024-06-29 00:00:00,0.0,atlantico,1,0.0,-72.0
2024181N09320,BERYL,2024-06-29 06:00:00,50.0,30.0,31.0,65.77,2024-07-01 18:00:00,2024-06-29 00:00:00,0.0,atlantico,1,6.0,-60.0
2024181N09320,BERYL,2024-06-29 12:00:00,50.0,30.0,32.0,59.14,2024-07-02 00:00:00,2024-06-29 00:00:00,0.0,atlantico,1,12.0,-60.0
2024181N09320,BERYL,2024-06-29 18:00:00,50.0,30.0,33.0,36.32,2024-07-01 18:00:00,2024-06-29 00:00:00,0.0,atlantico,1,18.0,-48.0
2024181N09320,BERYL,2024-06-30 00:00:00,50.0,40.0,44.0,46.37,2024-07-02 00:00:00,2024-06-29 00:00:00,1.0,atlantico,1,24.0,-48.0
2024181N09320,BERYL,2024-06-30 06:00:00,50.0,20.0,21.0,27.39,2024-07-01 18:00:00,2024-06-29 00:00:00,2.0,atlantico,1,30.0,-36.0
2024181N09320,BERYL,2024-06-30 12:00:00,50.0,40.0,49.0,33.76,2024-07-02 00:00:00,2024-06-29 00:00:00,3.0,atlantico,1,36.0,-36.0
2024181N09320,BERYL,2024-06-30 18:00:00,50.0,20.0,21.0,21.21,2024-07-01 18:00:00,2024-06-29 00:00:00,4.0,atlantico,1,42.0,-24.0
2024181N09320,BERYL,2024-07-01 00:00:00,50.0,40.0,50.0,25.25,2024-07-02 00:00:00,2024-06-29 00:00:00,3.0,atlantico,1,48.0,-24.0
2024181N09320,BERYL,2024-07-01 06:00:00,50.0,30.0,31.0,14.78,2024-07-01 18:00:00,2024-06-29 00:00:00,3.0,atlantico,1,54.0,-12.0
2024181N09320,BERYL,2024-07-01 12:00:00,50.0,40.0,50.0,18.28,2024-07-02 00:00:00,2024-06-29 00:00:00,4.0,atlantico,1,60.0,-12.0
2024181N09320,BERYL,2024-07-01 18:00:00,50.0,40.0,48.0,30.23,2024-07-02 06:00:00,2024-06-29 00:00:00,4.0,atlantico,1,66.0,-12.0
2024181N09320,BERYL,2024-07-02 00:00:00,50.0,40.0,50.0,18.38,2024-07-02 12:00:00,2024-06-29 00:00:00,5.0,atlantico,1,72.0,-12.0
2024181N09320,BERYL,2024-07-02 06:00:00,50.0,40.0,52.0,14.49,2024-07-02 18:00:00,2024-06-29 00:00:00,5.0,atlantico,1,78.0,-12.0
2024181N09320,BERYL,2024-07-02 12:00:00,50.0,40.0,50.0,27.16,2024-07-03 00:00:00,2024-06-29 00:00:00,5.0,atlantico,1,84.0,-12.0
2024181N09320,BERYL,2024-07-02 18:00:00,50.0,40.0,48.0,26.54,2024-07-03 06:00:00,2024-06-29 00:00:00,4.0,atlantico,1,90.0,-12.0
2024181N09320,BERYL,2024-07-03 00:00:00,50.0,40.0,43.0,18.23,2024-07-03 12:00:00,2024-06-29 00:00:00,4.0,atlantico,1,96.0,-12.0
2024181N09320,BERYL,2024-07-03 06:00:00,50.0,40.0,46.0,16.99,2024-07-03 18:00:00,2024-06-29 00:00:00,4.0,atlantico,1,102.0,-12.0
2024181N09320,BERYL,2024-07-03 12:00:00,50.0,40.0,50.0,25.18,2024-07-04 00:00:00,2024-06-29 00:00:00,4.0,atlantico,1,108.0,-12.0
2024181N09320,BERYL,2024-07-03 18:00:00,50.0,40.0,50.0,17.86,2024-07-04 06:00:00,2024-06-29 00:00:00,4.0,atlantico,1,114.0,-12.0
2024181N09320,BERYL,2024-07-04 00:00:00,50.0,40.0,49.0,21.06,2024-07-04 12:00:00,2024-06-29 00:00:00,4.0,atlantico,1,120.0,-12.0
2024181N09320,BERYL,2024-07-04 06:00:00,50.0,40.0,53.0,25.4,2024-07-04 18:00:00,2024-06-29 00:00:00,3.0,atlantico,1,126.0,-12.0
2024181N09320,BERYL,2024-07-04 12:00:00,50.0,40.0,47.0,33.3,2024-07-05 00:00:00,2024-06-29 00:00:00,2.0,atlantico,1,132.0,-12.0
2024181N09320,BERYL,2024-07-04 18:00:00,50.0,40.0,50.0,19.66,2024-07-05 06:00:00,2024-06-29 00:00:00,2.0,atlantico,1,138.0,-12.0
2024181N09320,BERYL,2024-07-05 00:00:00,50.0,40.0,50.0,27.84,2024-07-05 12:00:00,2024-06-29 00:00:00,3.0,atlantico,1,144.0,-12.0
2024181N09320,BERYL,2024-07-05 06:00:00,50.0,40.0,50.0,31.21,2024-07-06 06:00:00,2024-06-29 00:00:00,2.0,atlantico,1,150.0,-24.0
2024181N09320,BERYL,2024-07-05 12:00:00,50.0,40.0,44.0,19.39,2024-07-06 00:00:00,2024-06-29 00:00:00,1.0,atlantico,1,156.0,-12.0
2024181N09320,BERYL,2024-07-05 18:00:00,50.0,40.0,50.0,21.2,2024-07-06 06:00:00,2024-06-29 00:00:00,0.0,atlantico,1,162.0,-12.0
2024181N09320,BERYL,2024-07-06 00:00:00,50.0,40.0,50.0,31.3,2024-07-06 12:00:00,2024-06-29 00:00:00,0.0,atlantico,1,168.0,-12.0
2024181N09320,BERYL,2024-07-06 06:00:00,50.0,40.0,50.0,19.86,2024-07-06 18:00:00,2024-06-29 00:00:00,0.0,atlantico,1,174.0,-12.0
2024181N09320,BERYL,2024-07-06 12:00:00,50.0,40.0,50.0,21.29,2024-07-07 00:00:00,2024-06-29 00:00:00,0.0,atlantico,1,180.0,-12.0
2024181N09320,BERYL,2024-07-06 18:00:00,50.0,40.0,50.0,20.95,2024-07-07 06:00:00,2024-06-29 00:00:00,0.0,atlantico,1,186.0,-12.0
2024181N09320,BERYL,2024-07-07 00:00:00,50.0,30.0,32.0,24.37,2024-07-07 12:00:00,2024-06-29 00:00:00,0.0,atlantico,1,192.0,-12.0
2024186N15256,ALETTA,2024-06-25 06:00:00,300.0,5.0,6.0,161.57,2024-07-06 18:00:00,2024-07-04 12:00:00,,pacifico,0,-222.0,-276.0
2024186N15256,ALETTA,2024-06-27 06:00:00,300.0,5.0,6.0,147.5,2024-07-03 18:00:00,2024-07-04 12:00:00,,pacifico,0,-174.0,-156.0
2024186N15256,ALETTA,2024-06-29 06:00:00,200.0,5.0,6.0,114.0,2024-07-03 18:00:00,2024-07-04 12:00:00,,pacifico,0,-126.0,-108.0
2024186N15256,ALETTA,2024-06-30 06:00:00,200.0,5.0,7.0,130.64,2024-07-03 18:00:00,2024-07-04 12:00:00,,pacifico,0,-102.0,-84.0
2024186N15256,ALETTA,2024-06-30 18:00:00,200.0,5.0,6.0,86.8,2024-07-03 18:00:00,2024-07-04 12:00:00,,pacifico,0,-90.0,-72.0
2024186N15256,ALETTA,2024-07-01 18:00:00,100.0,5.0,6.0,58.75,2024-07-03 18:00:00,2024-07-04 12:00:00,,pacifico,0,-66.0,-48.0
2024186N15256,ALETTA,2024-07-02 06:00:00,100.0,10.0,11.0,77.33,2024-07-03 18:00:00,2024-07-04 12:00:00,,pacifico,0,-54.0,-36.0
2024186N15256,ALETTA,2024-07-02 18:00:00,50.0,5.0,5.0,34.84,2024-07-03 18:00:00,2024-07-04 12:00:00,,pacifico,0,-42.0,-24.0
2024186N15256,ALETTA,2024-07-03 06:00:00,100.0,5.0,5.0,58.86,2024-07-03 18:00:00,2024-07-04 12:00:00,,pacifico,0,-30.0,-12.0
2024186N15256,ALETTA,2024-07-03 12:00:00,50.0,10.0,10.0,39.87,2024-07-04 00:00:00,2024-07-04 12:00:00,,pacifico,0,-24.0,-12.0
2024207N16250,BUD,2024-07-15 06:00:00,300.0,5.0,5.0,144.89,2024-07-27 18:00:00,2024-07-24 18:00:00,,pacifico,0,-228.0,-300.0
2024207N16250,BUD,2024-07-15 18:00:00,400.0,5.0,5.0,222.38,2024-07-28 18:00:00,2024-07-24 18:00:00,,pacifico,0,-216.0,-312.0
2024207N16250,BUD,2024-07-16 00:00:00,400.0,5.0,7.0,255.23,2024-07-26 12:00:00,2024-07-24 18:00:00,,pacifico,0,-210.0,-252.0
2024207N16250,BUD,2024-07-16 18:00:00,400.0,5.0,6.0,226.31,2024-07-24 18:00:00,2024-07-24 18:00:00,,pacifico,0,-192.0,-192.0
2024207N16250,BUD,2024-07-17 06:00:00,300.0,5.0,5.0,268.92,2024-07-27 18:00:00,2024-07-24 18:00:00,,pacifico,0,-180.0,-252.0
2024207N16250,BUD,2024-07-17 12:00:00,400.0,5.0,5.0,186.86,2024-07-26 00:00:00,2024-07-24 18:00:00,,pacifico,0,-174.0,-204.0
2024207N16250,BUD,2024-07-17 18:00:00,300.0,5.0,5.0,135.9,2024-07-25 06:00:00,2024-07-24 18:00:00,,pacifico,0,-168.0,-180.0
2024207N16250,BUD,2024-07-18 12:00:00,400.0,5.0,6.0,179.43,2024-07-27 00:00:00,2024-07-24 18:00:00,,pacifico,0,-150.0,-204.0
2024207N16250,BUD,2024-07-18 18:00:00,400.0,5.0,5.0,234.77,2024-07-24 18:00:00,2024-07-24 18:00:00,,pacifico,0,-144.0,-144.0
2024207N16250,BUD,2024-07-20 00:00:00,300.0,5.0,5.0,148.86,2024-07-27 12:00:00,2024-07-24 18:00:00,,pacifico,0,-114.0,-180.0
2024207N16250,BUD,2024-07-21 12:00:00,300.0,5.0,5.0,166.4,2024-07-27 00:00:00,2024-07-24 18:00:00,,pacifico,0,-78.0,-132.0
2024207N16250,BUD,2024-07-24 00:00:00,50.0,15.0,19.0,40.69,2024-07-24 12:00:00,2024-07-24 18:00:00,,pacifico,0,-18.0,-12.0
2024213N14254,CARLOTTA,2024-07-21 06:00:00,200.0,5.0,7.0,139.55,2024-08-01 18:00:00,2024-07-31 12:00:00,,pacifico,0,-246.0,-276.0
2024213N14254,CARLOTTA,2024-07-21 12:00:00,200.0,5.0,5.0,81.13,2024-08-02 00:00:00,2024-07-31 12:00:00,,pacifico,0,-240.0,-276.0
2024213N14254,CARLOTTA,2024-07-21 18:00:00,300.0,5.0,6.0,163.73,2024-07-31 18:00:00,2024-07-31 12:00:00,,pacifico,0,-234.0,-240.0
2024213N14254,CARLOTTA,2024-07-22 00:00:00,200.0,5.0,5.0,101.07,2024-08-01 00:00:00,2024-07-31 12:00:00,,pacifico,0,-228.0,-240.0
2024213N14254,CARLOTTA,2024-07-22 06:00:00,300.0,5.0,5.0,146.29,2024-08-01 18:00:00,2024-07-31 12:00:00,,pacifico,0,-222.0,-252.0
2024213N14254,CARLOTTA,2024-07-22 12:00:00,300.0,5.0,7.0,192.0,2024-07-31 12:00:00,2024-07-31 12:00:00,,pacifico,0,-216.0,-216.0
2024213N14254,CARLOTTA,2024-07-22 18:00:00,400.0,5.0,6.0,269.14,2024-07-31 18:00:00,2024-07-31 12:00:00,,pacifico,0,-210.0,-216.0
2024213N14254,CARLOTTA,2024-07-23 00:00:00,200.0,5.0,8.0,199.14,2024-07-31 12:00:00,2024-07-31 12:00:00,,pacifico,0,-204.0,-204.0
2024213N14254,CARLOTTA,2024-07-23 06:00:00,300.0,5.0,5.0,195.78,2024-07-31 06:00:00,2024-07-31 12:00:00,,pacifico,0,-198.0,-192.0
2024213N14254,CARLOTTA,2024-07-23 12:00:00,400.0,5.0,6.0,198.4,2024-08-02 00:00:00,2024-07-31 12:00:00,,pacifico,0,-192.0,-228.0
2024213N14254,CARLOTTA,2024-07-23 18:00:00,300.0,5.0,5.0,182.0,2024-08-01 06:00:00,2024-07-31 12:00:00,,pacifico,0,-186.0,-204.0
2024213N14254,CARLOTTA,2024-07-24 00:00:00,400.0,5.0,9.0,383.35,2024-08-04 12:00:00,2024-07-31 12:00:00,,pacifico,0,-180.0,-276.0
2024213N14254,CARLOTTA,2024-07-24 06:00:00,200.0,5.0,5.0,183.25,2024-08-04 06:00:00,2024-07-31 12:00:00,,pacifico,0,-174.0,-264.0
2024213N14254,CARLOTTA,2024-07-24 12:00:00,200.0,5.0,7.0,205.63,2024-08-02 00:00:00,2024-07-31 12:00:00,,pacifico,0,-168.0,-204.0
2024213N14254,CARLOTTA,2024-07-24 18:00:00,300.0,5.0,5.0,176.67,2024-08-03 18:00:00,2024-07-31 12:00:00,,pacifico,0,-162.0,-240.0
2024213N14254,CARLOTTA,2024-07-25 00:00:00,400.0,5.0,7.0,238.36,2024-08-01 00:00:00,2024-07-31 12:00:00,,pacifico,0,-156.0,-168.0
2024213N14254,CARLOTTA,2024-07-25 06:00:00,300.0,5.0,5.0,192.01,2024-08-01 18:00:00,2024-07-31 12:00:00,,pacifico,0,-150.0,-180.0
2024213N14254,CARLOTTA,2024-07-25 12:00:00,300.0,10.0,10.0,216.48,2024-08-01 00:00:00,2024-07-31 12:00:00,,pacifico,0,-144.0,-156.0
2024213N14254,CARLOTTA,2024-07-25 18:00:00,200.0,5.0,5.0,172.94,2024-08-02 06:00:00,2024-07-31 12:00:00,,pacifico,0,-138.0,-180.0
2024213N14254,CARLOTTA,2024-07-26 00:00:00,300.0,5.0,7.0,206.44,2024-08-01 00:00:00,2024-07-31 12:00:00,,pacifico,0,-132.0,-144.0
2024213N14254,CARLOTTA,2024-07-26 06:00:00,200.0,5.0,5.0,121.4,2024-08-01 18:00:00,2024-07-31 12:00:00,,pacifico,0,-126.0,-156.0
2024213N14254,CARLOTTA,2024-07-26 12:00:00,300.0,5.0,6.0,176.22,2024-07-31 12:00:00,2024-07-31 12:00:00,,pacifico,0,-120.0,-120.0
2024213N14254,CARLOTTA,2024-07-26 18:00:00,200.0,5.0,6.0,87.33,2024-08-01 06:00:00,2024-07-31 12:00:00,,pacifico,0,-114.0,-132.0
2024213N14254,CARLOTTA,2024-07-27 00:00:00,100.0,10.0,11.0,89.62,2024-08-01 00:00:00,2024-07-31 12:00:00,,pacifico,0,-108.0,-120.0
2024213N14254,CARLOTTA,2024-07-27 06:00:00,200.0,5.0,8.0,123.06,2024-07-31 18:00:00,2024-07-31 12:00:00,,pacifico,0,-102.0,-108.0
2024213N14254,CARLOTTA,2024-07-27 12:00:00,200.0,10.0,12.0,181.24,2024-08-01 00:00:00,2024-07-31 12:00:00,,pacifico,0,-96.0,-108.0
2024213N14254,CARLOTTA,2024-07-27 18:00:00,200.0,5.0,6.0,124.97,2024-08-01 18:00:00,2024-07-31 12:00:00,,pacifico,0,-90.0,-120.0
2024213N14254,CARLOTTA,2024-07-28 00:00:00,200.0,5.0,5.0,94.9,2024-08-01 12:00:00,2024-07-31 12:00:00,,pacifico,0,-84.0,-108.0
2024213N14254,CARLOTTA,2024-07-28 06:00:00,300.0,5.0,5.0,157.01,2024-07-31 18:00:00,2024-07-31 12:00:00,,pacifico,0,-78.0,-84.0
2024213N14254,CARLOTTA,2024-07-28 12:00:00,100.0,5.0,9.0,89.9,2024-07-31 12:00:00,2024-07-31 12:00:00,,pacifico,0,-72.0,-72.0
2024213N14254,CARLOTTA,2024-07-28 18:00:00,100.0,5.0,7.0,70.69,2024-08-01 18:00:00,2024-07-31 12:00:00,,pacifico,0,-66.0,-96.0
2024213N14254,CARLOTTA,2024-07-29 00:00:00,50.0,5.0,7.0,41.51,2024-07-31 12:00:00,2024-07-31 12:00:00,,pacifico,0,-60.0,-60.0
2024213N14254,CARLOTTA,2024-07-29 06:00:00,50.0,5.0,7.0,41.91,2024-08-01 18:00:00,2024-07-31 12:00:00,,pacifico,0,-54.0,-84.0
2024213N14254,CARLOTTA,2024-07-29 12:00:00,50.0,5.0,6.0,30.29,2024-08-01 00:00:00,2024-07-31 12:00:00,,pacifico,0,-48.0,-60.0
2024213N14254,CARLOTTA,2024-07-29 18:00:00,100.0,5.0,5.0,62.34,2024-08-01 18:00:00,2024-07-31 12:00:00,,pacifico,0,-42.0,-72.0
2024213N14254,CARLOTTA,2024-07-30 00:00:00,50.0,5.0,7.0,34.68,2024-08-01 00:00:00,2024-07-31 12:00:00,,pacifico,0,-36.0,-48.0
2024213N14254,CARLOTTA,2024-07-30 06:00:00,50.0,5.0,6.0,28.38,2024-08-01 06:00:00,2024-07-31 12:00:00,,pacifico,0,-30.0,-48.0
2024213N14254,CARLOTTA,2024-07-30 12:00:00,50.0,5.0,6.0,26.79,2024-08-01 00:00:00,2024-07-31 12:00:00,,pacifico,0,-24.0,-36.0
2024213N14254,CARLOTTA,2024-07-30 18:00:00,50.0,20.0,24.0,42.95,2024-07-31 18:00:00,2024-07-31 12:00:00,,pacifico,0,-18.0,-24.0
2024213N14254,CARLOTTA,2024-07-31 00:00:00,50.0,40.0,46.0,35.47,2024-07-31 12:00:00,2024-07-31 12:00:00,,pacifico,0,-12.0,-12.0
2024213N14254,CARLOTTA,2024-07-31 06:00:00,50.0,40.0,49.0,31.76,2024-07-31 18:00:00,2024-07-31 12:00:00,-1.0,pacifico,0,-6.0,-12.0
2024213N14254,CARLOTTA,2024-07-31 12:00:00,50.0,40.0,52.0,39.05,2024-08-01 00:00:00,2024-07-31 12:00:00,0.0,pacifico,1,0.0,-12.0
2024213N14254,CARLOTTA,2024-07-31 18:00:00,50.0,40.0,50.0,28.37,2024-08-01 06:00:00,2024-07-31 12:00:00,0.0,pacifico,1,6.0,-12.0
2024213N14254,CARLOTTA,2024-08-01 00:00:00,50.0,40.0,50.0,19.44,2024-08-01 12:00:00,2024-07-31 12:00:00,0.0,pacifico,1,12.0,-12.0
2024213N14254,CARLOTTA,2024-08-01 06:00:00,50.0,40.0,50.0,29.65,2024-08-01 18:00:00,2024-07-31 12:00:00,0.0,pacifico,1,18.0,-12.0
2024213N14254,CARLOTTA,2024-08-01 12:00:00,50.0,40.0,50.0,21.8,2024-08-02 00:00:00,2024-07-31 12:00:00,0.0,pacifico,1,24.0,-12.0
2024213N14254,CARLOTTA,2024-08-01 18:00:00,50.0,40.0,50.0,21.73,2024-08-02 06:00:00,2024-07-31 12:00:00,0.0,pacifico,1,30.0,-12.0
2024213N14254,CARLOTTA,2024-08-02 00:00:00,50.0,40.0,50.0,16.08,2024-08-02 12:00:00,2024-07-31 12:00:00,0.0,pacifico,1,36.0,-12.0
2024213N14254,CARLOTTA,2024-08-02 06:00:00,50.0,15.0,17.0,16.37,2024-08-02 18:00:00,2024-07-31 12:00:00,1.0,pacifico,1,42.0,-12.0
2024213N14254,CARLOTTA,2024-08-02 12:00:00,50.0,5.0,8.0,42.55,2024-08-04 00:00:00,2024-07-31 12:00:00,1.0,pacifico,1,48.0,-36.0
2024213N14254,CARLOTTA,2024-08-02 18:00:00,100.0,10.0,11.0,94.9,2024-08-03 18:00:00,2024-07-31 12:00:00,1.0,pacifico,1,54.0,-24.0
2024213N14254,CARLOTTA,2024-08-03 00:00:00,50.0,5.0,9.0,26.64,2024-08-03 12:00:00,2024-07-31 12:00:00,1.0,pacifico,1,60.0,-12.0
2024213N14254,CARLOTTA,2024-08-03 06:00:00,200.0,5.0,9.0,56.42,2024-08-03 18:00:00,2024-07-31 12:00:00,1.0,pacifico,1,66.0,-12.0
2024213N14254,CARLOTTA,2024-08-03 12:00:00,100.0,5.0,9.0,58.7,2024-08-04 00:00:00,2024-07-31 12:00:00,1.0,pacifico,1,72.0,-12.0
2024213N14254,CARLOTTA,2024-08-03 18:00:00,200.0,5.0,7.0,179.75,2024-08-05 18:00:00,2024-07-31 12:00:00,1.0,pacifico,1,78.0,-48.0
2024213N14254,CARLOTTA,2024-08-04 00:00:00,100.0,15.0,16.0,45.01,2024-08-04 12:00:00,2024-07-31 12:00:00,1.0,pacifico,1,84.0,-12.0
2024213N14254,CARLOTTA,2024-08-04 06:00:00,50.0,40.0,45.0,45.97,2024-08-04 18:00:00,2024-07-31 12:00:00,1.0,pacifico,1,90.0,-12.0
2024213N14254,CARLOTTA,2024-08-04 12:00:00,50.0,40.0,54.0,46.52,2024-08-05 00:00:00,2024-07-31 12:00:00,0.0,pacifico,1,96.0,-12.0
2024213N14254,CARLOTTA,2024-08-04 18:00:00,50.0,40.0,56.0,35.05,2024-08-05 06:00:00,2024-07-31 12:00:00,0.0,pacifico,1,102.0,-12.0
2024213N14254,CARLOTTA,2024-08-05 00:00:00,50.0,40.0,50.0,38.78,2024-08-05 12:00:00,2024-07-31 12:00:00,0.0,pacifico,1,108.0,-12.0
2024213N14254,CARLOTTA,2024-08-05 06:00:00,50.0,40.0,48.0,21.97,2024-08-05 18:00:00,2024-07-31 12:00:00,0.0,pacifico,1,114.0,-12.0
2024213N14254,CARLOTTA,2024-08-05 12:00:00,50.0,40.0,55.0,29.69,2024-08-06 00:00:00,2024-07-31 12:00:00,0.0,pacifico,1,120.0,-12.0
2024213N14254,CARLOTTA,2024-08-05 18:00:00,50.0,40.0,50.0,16.41,2024-08-06 06:00:00,2024-07-31 12:00:00,0.0,pacifico,1,126.0,-12.0
2024213N14254,CARLOTTA,2024-08-06 00:00:00,50.0,40.0,48.0,20.72,2024-08-06 12:00:00,2024-07-31 12:00:00,-3.0,pacifico,0,132.0,-12.0
2024213N14254,CARLOTTA,2024-08-06 06:00:00,50.0,40.0,48.0,16.98,2024-08-06 18:00:00,2024-07-31 12:00:00,-3.0,pacifico,0,138.0,-12.0
2024213N14254,CARLOTTA,2024-08-06 12:00:00,50.0,20.0,29.0,24.4,2024-08-07 00:00:00,2024-07-31 12:00:00,-3.0,pacifico,0,144.0,-12.0
2024216N20284,DEBBY,2024-07-23 12:00:00,50.0,40.0,1.0,0.0,2024-08-06 00:00:00,2024-08-03 18:00:00,,atlantico,0,-270.0,-324.0
2024216N20284,DEBBY,2024-07-26 12:00:00,300.0,5.0,5.0,147.01,2024-08-03 12:00:00,2024-08-03 18:00:00,,atlantico,0,-198.0,-192.0
2024216N20284,DEBBY,2024-07-27 00:00:00,200.0,5.0,7.0,129.92,2024-08-02 12:00:00,2024-08-03 18:00:00,,atlantico,0,-186.0,-156.0
2024216N20284,DEBBY,2024-07-27 06:00:00,400.0,5.0,6.0,281.43,2024-08-02 18:00:00,2024-08-03 18:00:00,,atlantico,0,-180.0,-156.0
2024216N20284,DEBBY,2024-07-28 06:00:00,300.0,5.0,5.0,128.48,2024-08-03 18:00:00,2024-08-03 18:00:00,,atlantico,0,-156.0,-156.0
2024216N20284,DEBBY,2024-07-30 00:00:00,200.0,5.0,5.0,74.64,2024-08-03 00:00:00,2024-08-03 18:00:00,,atlantico,0,-114.0,-96.0
2024216N20284,DEBBY,2024-07-30 06:00:00,200.0,5.0,5.0,124.43,2024-08-03 06:00:00,2024-08-03 18:00:00,,atlantico,0,-108.0,-96.0
2024216N20284,DEBBY,2024-07-31 06:00:00,300.0,5.0,5.0,156.38,2024-08-05 06:00:00,2024-08-03 18:00:00,,atlantico,0,-84.0,-120.0
2024216N20284,DEBBY,2024-07-31 12:00:00,300.0,5.0,5.0,162.37,2024-08-04 12:00:00,2024-08-03 18:00:00,,atlantico,0,-78.0,-96.0
2024216N20284,DEBBY,2024-07-31 18:00:00,100.0,5.0,9.0,101.88,2024-08-04 06:00:00,2024-08-03 18:00:00,,atlantico,0,-72.0,-84.0
2024216N20284,DEBBY,2024-08-01 00:00:00,200.0,5.0,9.0,128.87,2024-08-04 12:00:00,2024-08-03 18:00:00,,atlantico,0,-66.0,-84.0
2024216N20284,DEBBY,2024-08-01 06:00:00,200.0,10.0,10.0,115.03,2024-08-03 18:00:00,2024-08-03 18:00:00,,atlantico,0,-60.0,-60.0
2024216N20284,DEBBY,2024-08-01 12:00:00,100.0,5.0,6.0,67.05,2024-08-04 12:00:00,2024-08-03 18:00:00,,atlantico,0,-54.0,-72.0
2024216N20284,DEBBY,2024-08-01 18:00:00,50.0,5.0,7.0,41.52,2024-08-04 06:00:00,2024-08-03 18:00:00,,atlantico,0,-48.0,-60.0
2024216N20284,DEBBY,2024-08-02 00:00:00,100.0,5.0,5.0,46.58,2024-08-03 12:00:00,2024-08-03 18:00:00,,atlantico,0,-42.0,-36.0
2024216N20284,DEBBY,2024-08-02 06:00:00,50.0,5.0,7.0,23.84,2024-08-03 18:00:00,2024-08-03 18:00:00,,atlantico,0,-36.0,-36.0
2024216N20284,DEBBY,2024-08-02 12:00:00,50.0,10.0,14.0,51.84,2024-08-03 12:00:00,2024-08-03 18:00:00,-3.0,atlantico,0,-30.0,-24.0
2024216N20284,DEBBY,2024-08-02 18:00:00,50.0,15.0,15.0,35.5,2024-08-03 06:00:00,2024-08-03 18:00:00,-3.0,atlantico,0,-24.0,-12.0
2024216N20284,DEBBY,2024-08-03 00:00:00,50.0,30.0,30.0,40.68,2024-08-04 00:00:00,2024-08-03 18:00:00,-1.0,atlantico,0,-18.0,-24.0
2024216N20284,DEBBY,2024-08-03 06:00:00,50.0,40.0,50.0,56.49,2024-08-03 18:00:00,2024-08-03 18:00:00,-1.0,atlantico,0,-12.0,-12.0
2024216N20284,DEBBY,2024-08-03 12:00:00,50.0,40.0,50.0,48.09,2024-08-04 00:00:00,2024-08-03 18:00:00,-1.0,atlantico,0,-6.0,-12.0
2024216N20284,DEBBY,2024-08-03 18:00:00,50.0,40.0,50.0,40.71,2024-08-04 06:00:00,2024-08-03 18:00:00,0.0,atlantico,1,0.0,-12.0
2024216N20284,DEBBY,2024-08-04 00:00:00,50.0,40.0,48.0,28.95,2024-08-04 12:00:00,2024-08-03 18:00:00,0.0,atlantico,1,6.0,-12.0
2024216N20284,DEBBY,2024-08-04 06:00:00,50.0,20.0,21.0,27.74,2024-08-04 18:00:00,2024-08-03 18:00:00,0.0,atlantico,1,12.0,-12.0
2024218N14254,FABIO,2024-08-03 18:00:00,200.0,5.0,7.0,179.75,2024-08-05 18:00:00,2024-08-05 12:00:00,,pacifico,0,-42.0,-48.0
2024218N14254,FABIO,2024-08-04 06:00:00,50.0,5.0,7.0,42.34,2024-08-05 06:00:00,2024-08-05 12:00:00,,pacifico,0,-30.0,-24.0
2024218N14254,FABIO,2024-08-04 18:00:00,50.0,15.0,16.0,35.89,2024-08-05 06:00:00,2024-08-05 12:00:00,,pacifico,0,-18.0,-12.0
2024218N14254,FABIO,2024-08-05 00:00:00,50.0,10.0,12.0,23.74,2024-08-05 12:00:00,2024-08-05 12:00:00,,pacifico,0,-12.0,-12.0
2024218N14254,FABIO,2024-08-05 06:00:00,50.0,40.0,48.0,21.97,2024-08-05 18:00:00,2024-08-05 12:00:00,-3.0,pacifico,0,-6.0,-12.0
2024218N14254,FABIO,2024-08-05 12:00:00,50.0,40.0,55.0,29.69,2024-08-06 00:00:00,2024-08-05 12:00:00,0.0,pacifico,1,0.0,-12.0
2024218N14254,FABIO,2024-08-05 18:00:00,50.0,40.0,50.0,16.41,2024-08-06 06:00:00,2024-08-05 12:00:00,0.0,pacifico,1,6.0,-12.0
2024218N14254,FABIO,2024-08-06 00:00:00,50.0,40.0,48.0,20.72,2024-08-06 12:00:00,2024-08-05 12:00:00,0.0,pacifico,1,12.0,-12.0
